Date,Open,High,Low,Close,Volume,Year,M_num,M_nm,D_num,D_nm,Wk,P_intra,P_day,P_Vol,Ex_trd,PEx_trd
2001-11-13 00:00:00-05:00,1118.3299560546875,1139.1400146484375,1118.3299560546875,1139.0899658203125,1370100000,2001,11,November,1,Tuesday,46,1.8608156278997472,1.8563403093362023,38.17063331988705,,
2001-11-14 00:00:00-05:00,1139.0899658203125,1148.280029296875,1132.8699951171875,1141.2099609375,1443400000,2001,11,November,2,Wednesday,46,1.3602650124115467,0.18611305347254037,5.349974454419385,,
2001-11-15 00:00:00-05:00,1141.2099609375,1146.4599609375,1135.06005859375,1142.239990234375,1454500000,2001,11,November,3,Thursday,46,1.0043435373696068,0.09025765040018005,0.7690175973396148,,
2001-11-16 00:00:00-05:00,1142.239990234375,1143.52001953125,1129.9200439453125,1138.6500244140625,1337400000,2001,11,November,4,Friday,46,1.2036228278994696,-0.31429172949687034,-8.050876589893434,,
2001-11-19 00:00:00-05:00,1138.6500244140625,1151.06005859375,1138.6500244140625,1151.06005859375,1316800000,2001,11,November,0,Monday,47,1.0898901254644573,1.0898901254644573,-1.5403020786600867,,
2001-11-20 00:00:00-05:00,1151.06005859375,1152.449951171875,1142.1700439453125,1142.6600341796875,1330200000,2001,11,November,1,Tuesday,47,0.9000329925527888,-0.7297642161543516,1.017618469015796,,
2001-11-21 00:00:00-05:00,1142.6600341796875,1142.6600341796875,1129.780029296875,1137.030029296875,1029300000,2001,11,November,2,Wednesday,47,1.140045367134737,-0.4927104050553641,-22.620658547586828,,
2001-11-23 00:00:00-05:00,1137.030029296875,1151.050048828125,1135.9000244140625,1150.3399658203125,410300000,2001,11,November,4,Friday,47,1.3337462882684081,1.1705879511087491,-60.13795783542213,,
2001-11-26 00:00:00-05:00,1150.3399658203125,1157.8800048828125,1146.1700439453125,1157.4200439453125,1129800000,2001,11,November,0,Monday,48,1.0216600058044023,0.615477018565652,175.35949305386302,,
2001-11-27 00:00:00-05:00,1157.4200439453125,1163.3800048828125,1140.81005859375,1149.5,1288000000,2001,11,November,1,Tuesday,48,1.9784140329972149,-0.6842843258801139,14.002478314745973,,
2001-11-28 00:00:00-05:00,1149.5,1149.5,1128.2900390625,1128.52001953125,1423700000,2001,11,November,2,Wednesday,48,1.8798323306233766,-1.8251396667029143,10.535714285714286,,
2001-11-29 00:00:00-05:00,1128.52001953125,1140.4000244140625,1125.510009765625,1140.199951171875,1375700000,2001,11,November,3,Thursday,48,1.3229571056003473,1.0349777973346417,-3.371496804101988,,
2001-11-30 00:00:00-05:00,1140.199951171875,1143.5699462890625,1135.8900146484375,1139.449951171875,1343600000,2001,11,November,4,Friday,48,0.6761157807168479,-0.06577793651272874,-2.3333575634222576,,
2001-12-03 00:00:00-05:00,1139.449951171875,1139.449951171875,1125.780029296875,1129.9000244140625,1202900000,2001,12,December,0,Monday,49,1.2142622465543098,-0.8381172642107548,-10.471866626972313,,
2001-12-04 00:00:00-05:00,1129.9000244140625,1144.800048828125,1128.8599853515625,1144.800048828125,1318500000,2001,12,December,1,Tuesday,49,1.4120496503911655,1.3187029022137844,9.610108903483248,,
2001-12-05 00:00:00-05:00,1143.77001953125,1173.6199951171875,1143.77001953125,1170.3499755859375,1765300000,2001,12,December,2,Wednesday,49,2.6097882508033283,2.3238899080062208,33.88699279484263,-1.030029296875,-0.08997460280765972
2001-12-06 00:00:00-05:00,1170.3499755859375,1173.3499755859375,1164.4300537109375,1167.0999755859375,1487900000,2001,12,December,3,Thursday,49,0.7660332921305993,-0.2776947125045124,-15.714042938877245,,
2001-12-07 00:00:00-05:00,1167.0999755859375,1167.0999755859375,1152.6600341796875,1158.31005859375,1248200000,2001,12,December,4,Friday,49,1.2527493777925995,-0.7531417338754172,-16.109953625915722,,
2001-12-10 00:00:00-05:00,1158.31005859375,1158.31005859375,1139.6600341796875,1139.9300537109375,1218700000,2001,12,December,0,Monday,50,1.6364550703479346,-1.5867948954122701,-2.363403300753084,,
2001-12-11 00:00:00-05:00,1139.9300537109375,1150.8900146484375,1134.3199462890625,1136.760009765625,1367200000,2001,12,December,1,Tuesday,50,1.4607931751164318,-0.2780910929572138,12.185115286780997,,
2001-12-12 00:00:00-05:00,1136.760009765625,1141.5799560546875,1126.010009765625,1137.0699462890625,1449700000,2001,12,December,2,Wednesday,50,1.382753808050368,0.027264903829736422,6.034230544177882,,
2001-12-13 00:00:00-05:00,1137.0699462890625,1137.0699462890625,1117.8499755859375,1119.3800048828125,1511500000,2001,12,December,3,Thursday,50,1.7193694254947378,-1.5557478644108773,4.262950955370077,,
2001-12-14 00:00:00-05:00,1119.3800048828125,1128.280029296875,1114.530029296875,1123.0899658203125,1306800000,2001,12,December,4,Friday,50,1.2337038606913517,0.3314299809999192,-13.542838240158783,,
2001-12-17 00:00:00-05:00,1123.0899658203125,1137.300048828125,1122.6600341796875,1134.3599853515625,1260400000,2001,12,December,0,Monday,51,1.3040470135854405,1.00348323591497,-3.5506580961126417,,
2001-12-18 00:00:00-05:00,1134.3599853515625,1145.0999755859375,1134.3599853515625,1142.9200439453125,1354000000,2001,12,December,1,Tuesday,51,0.9467885303664381,0.754615704387444,7.426213900349095,,
2001-12-19 00:00:00-05:00,1142.9200439453125,1152.43994140625,1134.75,1149.56005859375,1484900000,2001,12,December,2,Wednesday,51,1.5589285222515972,0.5809693060869284,9.66765140324963,,
2001-12-20 00:00:00-05:00,1149.56005859375,1151.4200439453125,1139.9300537109375,1139.9300537109375,1490500000,2001,12,December,3,Thursday,51,1.0079557247368287,-0.8377122022308977,0.3771297730486901,,
2001-12-21 00:00:00-05:00,1139.9300537109375,1147.4599609375,1139.9300537109375,1144.8900146484375,1694000000,2001,12,December,4,Friday,51,0.6605587072688872,0.4351109896044326,13.653136531365314,,
2001-12-24 00:00:00-05:00,1144.8900146484375,1147.8299560546875,1144.6199951171875,1144.6500244140625,439670000,2001,12,December,0,Monday,52,0.2804390060625632,-0.020961859331849797,-74.04545454545455,,
2001-12-26 00:00:00-05:00,1144.6500244140625,1159.1800537109375,1144.6500244140625,1149.3699951171875,791100000,2001,12,December,2,Wednesday,52,1.2693861867790384,0.4123505527849979,79.93040234721495,,
2001-12-27 00:00:00-05:00,1149.3699951171875,1157.1300048828125,1149.3699951171875,1157.1300048828125,876300000,2001,12,December,3,Thursday,52,0.6751533273525037,0.6751533273525037,10.769814182783467,,
2001-12-28 00:00:00-05:00,1157.1300048828125,1164.6400146484375,1157.1300048828125,1161.02001953125,917400000,2001,12,December,4,Friday,52,0.6490203982209908,0.3361778393112759,4.6901745977405,,
2001-12-31 00:00:00-05:00,1161.02001953125,1161.1600341796875,1148.0400390625,1148.0799560546875,943600000,2001,12,December,0,Monday,1,1.1428168592361472,-1.1145426658350748,2.855897100501417,,
2002-01-02 00:00:00-05:00,1148.0799560546875,1154.6700439453125,1136.22998046875,1154.6700439453125,1171000000,2002,1,January,2,Wednesday,1,1.6229164688081086,0.574009489136233,24.09919457397202,,
2002-01-03 00:00:00-05:00,1154.6700439453125,1165.27001953125,1154.010009765625,1165.27001953125,1398900000,2002,1,January,3,Thursday,1,0.9757289512516331,0.9180090573510657,19.46199829205807,,
2002-01-04 00:00:00-05:00,1165.27001953125,1176.550048828125,1163.4200439453125,1172.510009765625,1513000000,2002,1,January,4,Friday,1,1.1285695954048465,0.6213143831922674,8.156408606762456,,
2002-01-07 00:00:00-05:00,1172.510009765625,1176.969970703125,1163.550048828125,1164.8900146484375,1308300000,2002,1,January,0,Monday,2,1.1533600886799789,-0.6498874255845947,-13.529411764705882,,
2002-01-08 00:00:00-05:00,1164.8900146484375,1167.5999755859375,1157.4599609375,1160.7099609375,1258800000,2002,1,January,1,Tuesday,2,0.8760574871397246,-0.35883677071427517,-3.7835358862646182,,
2002-01-09 00:00:00-05:00,1160.7099609375,1174.260009765625,1151.8900146484375,1155.1400146484375,1452000000,2002,1,January,2,Wednesday,2,1.942025265668696,-0.479874083665456,15.347950428979981,,
2002-01-10 00:00:00-05:00,1155.1400146484375,1159.9300537109375,1150.8499755859375,1156.550048828125,1299000000,2002,1,January,3,Thursday,2,0.788988861938935,0.122066083921146,-10.537190082644628,,
2002-01-11 00:00:00-05:00,1156.550048828125,1159.4100341796875,1145.449951171875,1145.5999755859375,1211900000,2002,1,January,4,Friday,2,1.2187422936751067,-0.9467876684872105,-6.705157813702849,,
2002-01-14 00:00:00-05:00,1145.5999755859375,1145.5999755859375,1138.1500244140625,1138.4100341796875,1286400000,2002,1,January,0,Monday,3,0.6545667101936189,-0.6276136137810737,6.147371895370905,,
2002-01-15 00:00:00-05:00,1138.4100341796875,1148.81005859375,1136.8800048828125,1146.18994140625,1386900000,2002,1,January,1,Tuesday,3,1.0493678892846063,0.6834011465972825,7.8125,,
2002-01-16 00:00:00-05:00,1146.18994140625,1146.18994140625,1127.489990234375,1127.5699462890625,1482500000,2002,1,January,2,Wednesday,3,1.6585469790279719,-1.6245121724190668,6.893070877496575,,
2002-01-17 00:00:00-05:00,1127.5699462890625,1139.27001953125,1127.5699462890625,1138.8800048828125,1380100000,2002,1,January,3,Thursday,3,1.0376361378461292,1.0030471839882265,-6.90725126475548,,
2002-01-18 00:00:00-05:00,1138.8800048828125,1138.8800048828125,1124.449951171875,1127.5799560546875,1333300000,2002,1,January,4,Friday,3,1.2832988872380526,-0.9922071491006413,-3.3910586189406566,,
2002-01-22 00:00:00-05:00,1127.5799560546875,1135.260009765625,1117.9100341796875,1119.31005859375,1311600000,2002,1,January,1,Tuesday,4,1.5520010605029375,-0.7334200485323642,-1.627540688517213,,
2002-01-23 00:00:00-05:00,1119.31005859375,1131.93994140625,1117.4300537109375,1128.1800537109375,1479200000,2002,1,January,2,Wednesday,4,1.2985052305623768,0.7924520153362471,12.778286062824032,,
2002-01-24 00:00:00-05:00,1128.1800537109375,1139.5,1128.1800537109375,1132.1500244140625,1552800000,2002,1,January,3,Thursday,4,1.003381175888339,0.3518915877006089,4.975662520281233,,
2002-01-25 00:00:00-05:00,1132.1500244140625,1138.31005859375,1127.8199462890625,1133.280029296875,1345100000,2002,1,January,4,Friday,4,0.9301229632623347,0.09981052496972097,-13.375837197320969,,
2002-01-28 00:00:00-05:00,1133.280029296875,1138.6300048828125,1126.6600341796875,1133.06005859375,1186800000,2002,1,January,0,Monday,5,1.0624296895238894,-0.01941009260186798,-11.768641736673853,,
2002-01-29 00:00:00-05:00,1133.06005859375,1137.469970703125,1098.739990234375,1100.6400146484375,1812000000,2002,1,January,1,Tuesday,5,3.5249450109200455,-2.8612820387958324,52.679474216380186,,
2002-01-30 00:00:00-05:00,1100.6400146484375,1113.7900390625,1081.6600341796875,1113.5699462890625,2019600000,2002,1,January,2,Wednesday,5,2.970434689969788,1.174764815792658,11.456953642384105,,
2002-01-31 00:00:00-05:00,1113.5699462890625,1130.2099609375,1113.300048828125,1130.199951171875,1557000000,2002,1,January,3,Thursday,5,1.5188997905079236,1.493395627120818,-22.905525846702318,,
2002-02-01 00:00:00-05:00,1130.199951171875,1130.199951171875,1118.510009765625,1122.199951171875,1367200000,2002,2,February,4,Friday,5,1.0451351623307812,-0.7078393510550949,-12.190109184328838,,
2002-02-04 00:00:00-05:00,1122.199951171875,1122.199951171875,1092.25,1094.43994140625,1437600000,2002,2,February,0,Monday,6,2.742041764419776,-2.473713328594977,5.149210064365126,,
2002-02-05 00:00:00-05:00,1094.43994140625,1100.9599609375,1082.5799560546875,1090.02001953125,1778300000,2002,2,February,1,Tuesday,6,1.6977965257915801,-0.40385239132636425,23.699220923761825,,
2002-02-06 00:00:00-05:00,1090.02001953125,1093.5799560546875,1077.780029296875,1083.510009765625,1665800000,2002,2,February,2,Wednesday,6,1.4659695233098815,-0.5972376331605865,-6.326266659168869,,
2002-02-07 00:00:00-05:00,1083.510009765625,1094.030029296875,1078.43994140625,1080.1700439453125,1441600000,2002,2,February,3,Thursday,6,1.4456148453010782,-0.3082542653237667,-13.458998679313241,,
2002-02-08 00:00:00-05:00,1080.1700439453125,1096.300048828125,1079.9100341796875,1096.219970703125,1371900000,2002,2,February,4,Friday,6,1.5177203775949308,1.4858703819622945,-4.834905660377359,,
2002-02-11 00:00:00-05:00,1096.219970703125,1112.010009765625,1094.6800537109375,1111.93994140625,1159400000,2002,2,February,0,Monday,7,1.583106954030942,1.4340160846588184,-15.489467162329614,,
2002-02-12 00:00:00-05:00,1111.93994140625,1112.6800537109375,1102.97998046875,1107.5,1094200000,2002,2,February,1,Tuesday,7,0.8794423664938246,-0.39929687215254517,-5.623598412972227,,
2002-02-13 00:00:00-05:00,1107.5,1120.56005859375,1107.5,1118.510009765625,1215900000,2002,2,February,2,Wednesday,7,1.179237796275395,0.9941318072799098,11.12228111862548,,
2002-02-14 00:00:00-05:00,1118.510009765625,1124.719970703125,1112.300048828125,1116.47998046875,1272500000,2002,2,February,3,Thursday,7,1.1165981596499195,-0.18149406613717983,4.654988074677194,,
2002-02-15 00:00:00-05:00,1116.47998046875,1117.0899658203125,1103.22998046875,1104.1800537109375,1359200000,2002,2,February,4,Friday,7,1.256309708486489,-1.1016701573680185,6.81335952848723,,
2002-02-19 00:00:00-05:00,1104.1800537109375,1104.1800537109375,1082.239990234375,1083.3399658203125,1189900000,2002,2,February,1,Tuesday,8,2.0272826429016964,-1.8873813034917137,-12.455856386109476,,
2002-02-20 00:00:00-05:00,1083.3399658203125,1098.3199462890625,1074.3599853515625,1097.97998046875,1438900000,2002,2,February,2,Wednesday,8,2.2301613299251453,1.3513776940142683,20.926128246071098,,
2002-02-21 00:00:00-05:00,1097.97998046875,1101.5,1080.239990234375,1080.949951171875,1381600000,2002,2,February,3,Thursday,8,1.9680820889636113,-1.5510327692499943,-3.9822086315935783,,
2002-02-22 00:00:00-05:00,1080.949951171875,1093.9300537109375,1074.3900146484375,1089.8399658203125,1411000000,2002,2,February,4,Friday,8,1.8187100397516167,0.8224261112921735,2.1279675738274464,,
2002-02-25 00:00:00-05:00,1089.8399658203125,1112.7099609375,1089.8399658203125,1109.4300537109375,1367400000,2002,2,February,0,Monday,9,2.0984727881559624,1.7975196822480006,-3.0900070871722183,,
2002-02-26 00:00:00-05:00,1109.4300537109375,1115.050048828125,1101.719970703125,1109.3800048828125,1309200000,2002,2,February,1,Tuesday,9,1.2099334204219476,-0.0045112197887186714,-4.256252742430891,,
2002-02-27 00:00:00-05:00,1109.3800048828125,1123.06005859375,1102.260009765625,1109.8900146484375,1393800000,2002,2,February,2,Wednesday,9,1.8870365107909286,0.04597250386524444,6.461961503208066,,
2002-02-28 00:00:00-05:00,1109.8900146484375,1121.5699462890625,1106.72998046875,1106.72998046875,1392200000,2002,2,February,3,Thursday,9,1.3408840532201998,-0.2847159752751226,-0.11479408810446262,,
2002-03-01 00:00:00-05:00,1106.72998046875,1131.7900390625,1106.72998046875,1131.780029296875,1456500000,2002,3,March,4,Friday,9,2.264333580548341,2.2634291353989684,4.618589283148973,,
2002-03-04 00:00:00-05:00,1131.780029296875,1153.8399658203125,1130.9300537109375,1153.8399658203125,1594300000,2002,3,March,0,Monday,10,2.02575853689628,1.9491364003959641,9.461036731891522,,
2002-03-05 00:00:00-05:00,1153.8399658203125,1157.739990234375,1144.780029296875,1146.1400146484375,1549300000,2002,3,March,1,Tuesday,10,1.1320918085424692,-0.6673326804381218,-2.8225553534466536,,
2002-03-06 00:00:00-05:00,1146.1400146484375,1165.2900390625,1145.1099853515625,1162.77001953125,1541300000,2002,3,March,2,Wednesday,10,1.7622808262161807,1.4509575331346862,-0.5163622281030142,,
2002-03-07 00:00:00-05:00,1162.77001953125,1167.93994140625,1150.68994140625,1157.5400390625,1517400000,2002,3,March,3,Thursday,10,1.499100616011199,-0.4497863189539728,-1.5506390709141635,,
2002-03-08 00:00:00-05:00,1157.5400390625,1172.760009765625,1157.5400390625,1164.31005859375,1412000000,2002,3,March,4,Friday,10,1.3148547946083804,0.5848626658938803,-6.946091999472783,,
2002-03-11 00:00:00-05:00,1164.31005859375,1173.030029296875,1159.5799560546875,1168.260009765625,1210200000,2002,3,March,0,Monday,11,1.1599090836262416,0.33925251634824305,-14.291784702549576,,
2002-03-12 00:00:00-05:00,1168.260009765625,1168.260009765625,1154.3399658203125,1165.5799560546875,1304400000,2002,3,March,1,Tuesday,11,1.2058877243690036,-0.2294055851038819,7.7838373822508675,,
2002-03-13 00:00:00-05:00,1165.5799560546875,1165.5799560546875,1151.010009765625,1154.0899658203125,1354000000,2002,3,March,2,Wednesday,11,1.2658401026442259,-0.9857745214894468,3.802514566084023,,
2002-03-14 00:00:00-05:00,1154.0899658203125,1157.8299560546875,1151.0799560546875,1153.0400390625,1208800000,2002,3,March,3,Thursday,11,0.5864058325831285,-0.09097442910927879,-10.723781388478582,,
2002-03-15 00:00:00-05:00,1153.0400390625,1166.47998046875,1153.0400390625,1166.1600341796875,1493900000,2002,3,March,4,Friday,11,1.16560925474692,1.1378611906534442,23.585373924553277,,
2002-03-18 00:00:00-05:00,1166.1600341796875,1172.72998046875,1159.1400146484375,1165.550048828125,1169500000,2002,3,March,0,Monday,12,1.1724179692333616,-0.05230717343109621,-21.714974228529353,,
2002-03-19 00:00:00-05:00,1165.550048828125,1173.93994140625,1165.550048828125,1170.2900390625,1255000000,2002,3,March,1,Tuesday,12,0.71982259247987,0.40667410542693655,7.310816588285592,,
2002-03-20 00:00:00-05:00,1170.2900390625,1170.2900390625,1151.6099853515625,1151.8499755859375,1304900000,2002,3,March,2,Wednesday,12,1.622081603020737,-1.575683194854374,3.9760956175298805,,
2002-03-21 00:00:00-05:00,1151.8499755859375,1155.0999755859375,1139.47998046875,1153.5899658203125,1339200000,2002,3,March,3,Thursday,12,1.3708003110999698,0.15106049149238204,2.6285539121771784,,
2002-03-22 00:00:00-05:00,1153.5899658203125,1156.489990234375,1144.5999755859375,1148.699951171875,1243300000,2002,3,March,4,Friday,12,1.0387921459067677,-0.42389538686393075,-7.160991636798088,,
2002-03-25 00:00:00-05:00,1148.699951171875,1151.0400390625,1131.8699951171875,1131.8699951171875,1057900000,2002,3,March,0,Monday,13,1.693661288664847,-1.4651307364919794,-14.911927933724764,,
2002-03-26 00:00:00-05:00,1131.8699951171875,1147.0,1131.6099853515625,1138.489990234375,1223600000,2002,3,March,1,Tuesday,13,1.3600105025280607,0.5848723922133923,15.66310615370073,,
2002-03-27 00:00:00-05:00,1138.489990234375,1146.949951171875,1135.3299560546875,1144.5799560546875,1180100000,2002,3,March,2,Wednesday,13,1.0234905769215674,0.5349160618495021,-3.5550833605753516,,
2002-03-28 00:00:00-05:00,1144.5799560546875,1154.449951171875,1144.5799560546875,1147.3900146484375,1147600000,2002,3,March,3,Thursday,13,0.8623246515000054,0.24551003002325306,-2.754003897974748,,
2002-04-01 00:00:00-05:00,1147.3900146484375,1147.8399658203125,1132.8699951171875,1146.5400390625,1050900000,2002,4,April,0,Monday,14,1.3214200012046802,-0.07407904680065863,-8.426280934123389,,
2002-04-02 00:00:00-05:00,1146.5400390625,1146.5400390625,1135.7099609375,1136.760009765625,1176700000,2002,4,April,1,Tuesday,14,0.9535954158630469,-0.8530037298018751,11.970691787991246,,
2002-04-03 00:00:00-05:00,1136.760009765625,1138.8499755859375,1119.6800537109375,1125.4000244140625,1219700000,2002,4,April,2,Wednesday,14,1.7120892536636192,-0.9993301359980704,3.654287413954279,,
2002-04-04 00:00:00-05:00,1125.4000244140625,1130.449951171875,1120.06005859375,1126.3399658203125,1283800000,2002,4,April,3,Thursday,14,0.927619237772807,0.08352064917888898,5.255390669836845,,
2002-04-05 00:00:00-05:00,1126.3399658203125,1133.31005859375,1119.489990234375,1122.72998046875,1110200000,2002,4,April,4,Friday,14,1.2344968226541846,-0.32050583847775926,-13.522355507088331,,
2002-04-08 00:00:00-04:00,1122.72998046875,1125.4100341796875,1111.7900390625,1125.2900390625,1095300000,2002,4,April,0,Monday,15,1.2250510113107647,0.22802086327837726,-1.3421005224283913,,
2002-04-09 00:00:00-04:00,1125.2900390625,1128.2900390625,1116.72998046875,1117.800048828125,1235400000,2002,4,April,1,Tuesday,15,1.035170434745348,-0.6656053083536623,12.791016159956175,,
2002-04-10 00:00:00-04:00,1117.800048828125,1131.760009765625,1117.800048828125,1130.469970703125,1447900000,2002,4,April,2,Wednesday,15,1.2488781828320092,1.1334694329529547,17.200906588959043,,
2002-04-11 00:00:00-04:00,1130.469970703125,1130.469970703125,1102.4200439453125,1103.68994140625,1505600000,2002,4,April,3,Thursday,15,2.544395569716616,-2.3689288517959013,3.9850818426686927,,
2002-04-12 00:00:00-04:00,1103.68994140625,1112.77001953125,1102.739990234375,1111.010009765625,1282100000,2002,4,April,4,Friday,15,0.9095552338446735,0.6632359401634343,-14.844580233793836,,
2002-04-15 00:00:00-04:00,1111.010009765625,1114.8599853515625,1099.4100341796875,1102.550048828125,1120400000,2002,4,April,0,Monday,16,1.4052947209457487,-0.7614657710675969,-12.612120739411903,,
2002-04-16 00:00:00-04:00,1102.550048828125,1129.4000244140625,1102.550048828125,1128.3699951171875,1341300000,2002,4,April,1,Tuesday,16,2.435261384685051,2.3418389320744146,19.716172795430204,,
2002-04-17 00:00:00-04:00,1128.3699951171875,1133.0,1123.3699951171875,1126.0699462890625,1376900000,2002,4,April,2,Wednesday,16,0.8572424868627473,-0.20383817702332002,2.6541415045105494,,
2002-04-18 00:00:00-04:00,1126.0699462890625,1130.489990234375,1109.2900390625,1124.469970703125,1359300000,2002,4,April,3,Thursday,16,1.911127876870852,-0.14208492032046344,-1.2782337134141912,,
2002-04-19 00:00:00-04:00,1124.469970703125,1128.8199462890625,1122.5899658203125,1125.1700439453125,1185000000,2002,4,April,4,Friday,16,0.5549649167046984,0.062258064726241465,-12.82277642904436,,
2002-04-22 00:00:00-04:00,1125.1700439453125,1125.1700439453125,1105.6199951171875,1107.8299560546875,1181800000,2002,4,April,0,Monday,17,1.7682430595019079,-1.5411082070602826,-0.270042194092827,,
2002-04-23 00:00:00-04:00,1107.8299560546875,1111.1700439453125,1098.93994140625,1100.9599609375,1388500000,2002,4,April,1,Tuesday,17,1.1128999937350847,-0.6201308314187133,17.490269081062785,,
2002-04-24 00:00:00-04:00,1100.9599609375,1108.4599609375,1092.510009765625,1093.1400146484375,1373200000,2002,4,April,2,Wednesday,17,1.4599363877038276,-0.7102843487971701,-1.101908534389629,,
2002-04-25 00:00:00-04:00,1093.1400146484375,1094.3599853515625,1084.81005859375,1091.47998046875,1517400000,2002,4,April,3,Thursday,17,0.8803316932912814,-0.15185924560829292,10.501019516457909,,
2002-04-26 00:00:00-04:00,1091.47998046875,1096.77001953125,1076.31005859375,1076.3199462890625,1374200000,2002,4,April,4,Friday,17,1.900935587671819,-1.3889429445308588,-9.437195202319758,,
2002-04-29 00:00:00-04:00,1076.3199462890625,1078.949951171875,1063.6199951171875,1065.449951171875,1314700000,2002,4,April,0,Monday,18,1.441300100135714,-1.0099222963083687,-4.329791878911367,,
2002-04-30 00:00:00-04:00,1065.449951171875,1082.6199951171875,1063.4599609375,1076.9200439453125,1628600000,2002,4,April,1,Tuesday,18,1.8016695393775661,1.0765491857052214,23.87616946831977,,
2002-05-01 00:00:00-04:00,1076.9200439453125,1088.3199462890625,1065.2900390625,1086.4599609375,1451400000,2002,5,May,2,Wednesday,18,2.1618438530439827,0.885851929845959,-10.880510868230383,,
2002-05-02 00:00:00-04:00,1086.4599609375,1091.4200439453125,1079.4599609375,1084.56005859375,1364000000,2002,5,May,3,Thursday,18,1.1079691179490612,-0.1748709029378851,-6.021772082127601,,
2002-05-03 00:00:00-04:00,1084.56005859375,1084.56005859375,1068.8900146484375,1073.4300537109375,1284500000,2002,5,May,4,Friday,18,1.466010883305561,-1.0262230103922287,-5.828445747800586,,
2002-05-06 00:00:00-04:00,1073.4300537109375,1075.9599609375,1052.6500244140625,1052.6700439453125,1122600000,2002,5,May,0,Monday,19,2.214405166276658,-1.9339881246901847,-12.604126119112497,,
2002-05-07 00:00:00-04:00,1052.6700439453125,1058.6700439453125,1048.9599609375,1049.489990234375,1354700000,2002,5,May,1,Tuesday,19,0.9256867153570082,-0.3020940634939078,20.67521824336362,,
2002-05-08 00:00:00-04:00,1049.489990234375,1088.9200439453125,1049.489990234375,1088.8499755859375,1502000000,2002,5,May,2,Wednesday,19,3.7570681071604954,3.750391687182507,10.873256071454934,,
2002-05-09 00:00:00-04:00,1088.8499755859375,1088.8499755859375,1072.22998046875,1073.010009765625,1153000000,2002,5,May,3,Thursday,19,1.5500401425001833,-1.4547427263143957,-23.235685752330227,,
2002-05-10 00:00:00-04:00,1073.010009765625,1075.4300537109375,1053.9300537109375,1054.989990234375,1171900000,2002,5,May,4,Friday,19,2.039983576167838,-1.6793896950864484,1.6392020815264525,,
2002-05-13 00:00:00-04:00,1054.989990234375,1074.8399658203125,1053.9000244140625,1074.56005859375,1088600000,2002,5,May,0,Monday,20,1.986900172802633,1.8550003829920076,-7.108115026879426,,
2002-05-14 00:00:00-04:00,1074.56005859375,1097.7099609375,1074.56005859375,1097.280029296875,1414500000,2002,5,May,1,Tuesday,20,2.1543609553146523,2.1143509403148726,29.937534447914754,,
2002-05-15 00:00:00-04:00,1097.280029296875,1104.22998046875,1088.93994140625,1091.0699462890625,1420200000,2002,5,May,2,Wednesday,20,1.4041214286579058,-0.565952431649727,0.40296924708377524,,
2002-05-16 00:00:00-04:00,1091.0699462890625,1099.2900390625,1089.1700439453125,1098.22998046875,1256600000,2002,5,May,3,Thursday,20,0.9291473974559319,0.6562397034250779,-11.519504295169694,,
2002-05-17 00:00:00-04:00,1098.22998046875,1106.5899658203125,1096.77001953125,1106.5899658203125,1274400000,2002,5,May,4,Friday,20,0.8953514514610328,0.761223559749686,1.4165207703326437,,
2002-05-20 00:00:00-04:00,1106.5899658203125,1106.5899658203125,1090.6099853515625,1091.8800048828125,989800000,2002,5,May,0,Monday,21,1.4652332807679904,-1.3293054692209811,-22.332077840552415,,
2002-05-21 00:00:00-04:00,1091.8800048828125,1099.550048828125,1079.0799560546875,1079.8800048828125,1200500000,2002,5,May,1,Tuesday,21,1.8969949963930273,-1.0990218656204733,21.287128712871286,,
2002-05-22 00:00:00-04:00,1079.8800048828125,1086.02001953125,1075.6400146484375,1086.02001953125,1136300000,2002,5,May,2,Wednesday,21,0.9650073204282107,0.5685830481789325,-5.347771761765931,,
2002-05-23 00:00:00-04:00,1086.02001953125,1097.0999755859375,1080.550048828125,1097.0799560546875,1192900000,2002,5,May,3,Thursday,21,1.5316205645227798,1.0183915880492893,4.981078940420663,,
2002-05-24 00:00:00-04:00,1097.0799560546875,1097.0799560546875,1082.18994140625,1083.8199462890625,885400000,2002,5,May,4,Friday,21,1.3759150846559056,-1.2086639348795114,-25.777516975438008,,
2002-05-28 00:00:00-04:00,1083.8199462890625,1085.97998046875,1070.31005859375,1074.550048828125,996500000,2002,5,May,1,Tuesday,22,1.4640544344307356,-0.8552986584789382,12.54800090354642,,
2002-05-29 00:00:00-04:00,1074.550048828125,1074.8299560546875,1067.6600341796875,1067.6600341796875,1081800000,2002,5,May,2,Wednesday,22,0.6715547688837906,-0.6411999753712321,8.559959859508279,,
2002-05-30 00:00:00-04:00,1067.6600341796875,1069.5,1054.260009765625,1064.6600341796875,1286600000,2002,5,May,3,Thursday,22,1.4455627732444332,-0.280988320622583,18.931410611943058,,
2002-05-31 00:00:00-04:00,1064.6600341796875,1079.9300537109375,1064.6600341796875,1067.1400146484375,1277300000,2002,5,May,4,Friday,22,1.43426249140792,0.23293637303299417,-0.7228353800715063,,
2002-06-03 00:00:00-04:00,1067.1400146484375,1070.739990234375,1039.9000244140625,1040.6800537109375,1324300000,2002,6,June,0,Monday,23,2.9656664194896476,-2.479521016388563,3.6796367337352227,,
